0.98	 -2.63543094664052 +0.9758087211144458	 -1.3106533267616802 +2.5630896208494427
0.99	 -2.65931334361836 +0.9752799712808259	 -1.332217102901831 +2.580748041718333
1.	 -2.6830454069907184 +0.9747591794091376	 -1.3536910058431049 +2.5982459557317172
1.01	 -2.7066297504926395 +0.9742462750023685	 -1.3750755116768103 +2.6155862157781966
1.02	 -2.7300689102879527 +0.9737411810343426	 -1.396371127354895 +2.6327715990771225
1.03	 -2.7533653301945225 +0.9732438148329842	 -1.417578360472654 +2.6498048094157594
1.04	 -2.7765213935603166 +0.9727540888741248	 -1.4386977330292423 +2.6666884802752424
1.05	 -2.7995394035626253 +0.9722719114947739	 -1.4597297678779846 +2.6834251770727895
1.06	 -2.822421595465819 +0.9717971875337588	 -1.4806749944976012 +2.700017399495267
1.07	 -2.84517014135064 +0.9713298189069098	 -1.5015339616368506 +2.7164675839848407
1.08	 -2.867787152299767 +0.9708697051232145	 -1.5223072041144683 +2.732778105668136
1.09	 -2.8902746708510296 +0.9704167437476948	 -1.542995277303003 +2.7489512805558016
1.1	 -2.9126346921875417 +0.9699708308161911	 -1.5635987294800167 +2.7649893676682167
1.11	 -2.9348691486258063 +0.9695318612067826	 -1.584118123718638 +2.7808945704777392
1.12	 -2.9569799200505855 +0.9690997289719708	 -1.6045540137155037 +2.7966690394083296
1.13	 -2.978968839370925 +0.9686743276354832	 -1.6249069603392434 +2.8123148729132685
1.14	 -3.0008376894101945 +0.9682555504571039	 -1.6451775268039772 +2.8278341194844376
1.15	 -3.022588204534114 +0.9678432906685971	 -1.6653662786736236 +2.843228779319166
1.16	 -3.0442220776713245 +0.9674374416835357	 -1.6854737803510975 +2.8585008056036973
1.17	 -3.0657409484369897 +0.9670378972835338	 -1.7055005878394187 +2.873652106110142
1.18	 -3.0871464302632856 +0.966644551783167	 -1.725447277807064 +2.888684544601811
1.19	 -3.108440081465521 +0.9662573001756244	 -1.7453144060703345 +2.903599942268844
1.2	 -3.1296234308746858 +0.9658760382609597	 -1.7651025361237729 +2.9184000788637863
1.21	 -3.1506979658990217 +0.9655006627586309	 -1.7848122312920953 +2.933086694116636
1.22	 -3.1716651452658438 +0.9651310714058161	 -1.8044440517414377 +2.9476614887966615
1.23	 -3.1925263802580077 +0.9647671630429322	 -1.8239985587134728 +2.962126126081174
1.24	 -3.2132830608814897 +0.9644088376875526	 -1.8434763026165544 +2.9764822323189506
1.25	 -3.2339365357125374 +0.9640559965979034	 -1.862877843808968 +2.990731398481646
1.26	 -3.2544881327152697 +0.9637085423269082	 -1.8822037310968502 +3.0048751811285883
1.27	 -3.274939136212244 +0.9633663787677703	 -1.901454520658812 +3.018915102996609
1.28	 -3.2952908132648377 +0.9630294111918742	 -1.9206307509223044 +3.032852654408477
1.29	 -3.31554440060335 +0.9626975462798157	 -1.9397329701699622 +3.0466892941798793
1.3	 -3.3357010999523413 +0.962370692146228	 -1.9587617212601809 +3.060426450272168
1.31	 -3.355762097763179 +0.9620487583590248	 -1.977717542912377 +3.0740655208044947
