   0.0000000000000000       -14.991803673327697       -11.886417761536718     
   0.0000000000000000       -2.9747115431124165       -2.4544110140793101     
   0.0000000000000000       -2.9747115431124165       -2.4544110140793065     
   0.0000000000000000      -0.49529933299505446      -0.42848090245853937     
  -6.9077552789821368       -14.782434518395574       -11.767026768740116     
  -6.9077552789821368       -2.9442655704871230       -2.4362633176926858     
  -6.9077552789821368       -2.9442655704871230       -2.4362633176926871     
  -6.9077552789821368      -0.49143786612825319      -0.42612299842034124     
  -6.8977420685007456       -14.780329921644405       -11.765818701627058     
  -6.8977420685007456       -2.9439595679649662       -2.4360800329494618     
  -6.8977420685007456       -2.9439595679649662       -2.4360800329494587     
  -6.8977420685007456      -0.49139905110553583      -0.42609934790564558     
  -6.8877288580193534       -14.778204244520186       -11.764598396130097     
  -6.8877288580193534       -2.9436504997978381       -2.4358948963613880     
  -6.8877288580193534       -2.9436504997978377       -2.4358948963613885     
  -6.8877288580193534      -0.49135984705740737      -0.42607546071110858     
  -6.8777156475379622       -14.776057278229622       -11.763365728825802     
  -6.8777156475379622       -2.9433383355698295       -2.4357078892997097     
  -6.8777156475379622       -2.9433383355698295       -2.4357078892997097     
  -6.8777156475379622      -0.49132025011905833      -0.42605133447605897     
  -6.8677024370565709       -14.773888811979257       -11.762120575077624     
  -6.8677024370565709       -2.9430230445715972       -2.4355189929523093     
  -6.8677024370565709       -2.9430230445715977       -2.4355189929523080     
  -6.8677024370565709      -0.49128025638824180      -0.42602696681640356     
  -6.8576892265751797       -14.771698632958039       -11.760862809024893     
  -6.8576892265751797       -2.9427045957977440       -2.4353281883218827     
  -6.8576892265751797       -2.9427045957977440       -2.4353281883218818     
  -6.8576892265751797      -0.49123986192494090      -0.42600235532439706     
  -6.8476760160937875       -14.769486526319396       -11.759592303571795     
  -6.8476760160937875       -2.9423829579441900       -2.4351354562243519     
  -6.8476760160937875       -2.9423829579441900       -2.4351354562243515     
  -6.8476760160937875      -0.49119906275102576      -0.42597749756840075     
  -6.8376628056123963       -14.767252275164413       -11.758308930376682     
  -6.8376628056123963       -2.9420580994054930       -2.4349407772870988     
  -6.8376628056123963       -2.9420580994054930       -2.4349407772870979     
  -6.8376628056123963      -0.49115785484990843      -0.42595239109265265     
  -6.8276495951310050       -14.764995660523279       -11.757012559840570     
  -6.8276495951310050       -2.9417299882722321       -2.4347441319472649     
  -6.8276495951310050       -2.9417299882722321       -2.4347441319472636     
  -6.8276495951310050      -0.49111623416620342      -0.42592703341704491     
  -6.8176363846496137       -14.762716461338428       -11.755703061096286     
  -6.8176363846496137       -2.9413985923283019       -2.4345455004501155     
  -6.8176363846496137       -2.9413985923283019       -2.4345455004501160     
  -6.8176363846496137      -0.49107419660537893      -0.42590142203685666     
  -6.8076231741682216       -14.760414454445552       -11.754380301997205     
  -6.8076231741682216       -2.9410638790481651       -2.4343448628471460     
  -6.8076231741682216       -2.9410638790481651       -2.4343448628471447     
  -6.8076231741682216      -0.49103173803340566      -0.42587555442254282     
  -6.7976099636868303       -14.758089414556970       -11.753044149105934     
  -6.7976099636868303       -2.9407258155942269       -2.4341421989944187     
  -6.7976099636868303       -2.9407258155942273       -2.4341421989944179     
  -6.7976099636868303      -0.49098885427640460      -0.42584942801947656     
  -6.7875967532054391       -14.755741114242136       -11.751694467682945     
  -6.7875967532054391       -2.9403843688140103       -2.4339374885508311     
  -6.7875967532054391       -2.9403843688140103       -2.4339374885508320     
  -6.7875967532054391      -0.49094554112029842      -0.42582304024770756     
  -6.7775835427240469       -14.753369323910652       -11.750331121675082     
  -6.7775835427240469       -2.9400395052374493       -2.4337307109762740     
  -6.7775835427240469       -2.9400395052374493       -2.4337307109762727     
  -6.7775835427240469      -0.49090179431044023      -0.42579638850171470     
  -6.7675703322426557       -14.750973811792887       -11.748953973704612     
  -6.7675703322426557       -2.9396911910740169       -2.4335218455298477     
  -6.7675703322426557       -2.9396911910740169       -2.4335218455298473     
  -6.7675703322426557      -0.49085760955126911      -0.42576947015015831     
  -6.7575571217612644       -14.748554343922285       -11.747562885056672     
  -6.7575571217612644       -2.9393393922101518       -2.4333108712681417     
  -6.7575571217612644       -2.9393393922101518       -2.4333108712681399     
  -6.7575571217612644      -0.49081298250593947      -0.42574228253562424     
  -6.7475439112798732       -14.746110684116674       -11.746157715668671     
  -6.7475439112798732       -2.9389840742062083       -2.4330977670433431     
  -6.7475439112798732       -2.9389840742062083       -2.4330977670433436     
  -6.7475439112798732      -0.49076790879596482      -0.42571482297438418     
  -6.7375307007984810       -14.743642593959516       -11.744738324118094     
  -6.7375307007984810       -2.9386252022937258       -2.4328825115014503     
  -6.7375307007984810       -2.9386252022937258       -2.4328825115014481     
  -6.7375307007984810      -0.49072238400083923      -0.42568708875611649     
  -6.7275174903170898       -14.741149832781236       -11.743304567610684     
  -6.7275174903170898       -2.9382627413726170       -2.4326650830804342     
  -6.7275174903170898       -2.9382627413726170       -2.4326650830804324     
  -6.7275174903170898      -0.49067640365767090      -0.42565907714366791     
  -6.7175042798356985       -14.738632157640795       -11.741856301968744     
  -6.7175042798356985       -2.9378966560082467       -2.4324454600083429     
  -6.7175042798356985       -2.9378966560082462       -2.4324454600083421     
  -6.7175042798356985      -0.49062996326082131      -0.42563078537279070     
  -6.7074910693543073       -14.736089323305915       -11.740393381619725     
  -6.7074910693543073       -2.9375269104285655       -2.4322236203015586     
  -6.7074910693543073       -2.9375269104285655       -2.4322236203015581     
  -6.7074910693543073      -0.49058305826151877      -0.42560221065186282     
  -6.6974778588729151       -14.733521082235040       -11.738915659583538     
  -6.6974778588729151       -2.9371534685212559       -2.4319995417628499     
  -6.6974778588729151       -2.9371534685212559       -2.4319995417628504     
  -6.6974778588729151      -0.49053568406748382      -0.42557335016165282     
  -6.6874646483915239       -14.730927184557629       -11.737422987460793     
  -6.6874646483915239       -2.9367762938307398       -2.4317732019794187     
  -6.6874646483915239       -2.9367762938307398       -2.4317732019794174     
  -6.6874646483915239      -0.49048783604255375      -0.42554420105502117     
  -6.6774514379101326       -14.728307378055128       -11.735915215420974     
  -6.6774514379101326       -2.9363953495552533       -2.4315445783211662     
  -6.6774514379101326       -2.9363953495552533       -2.4315445783211667     
  -6.6774514379101326      -0.49043950950630000      -0.42551476045667208     
  -6.6674382274287414       -14.725661408141551       -11.734392192190134     
  -6.6674382274287414       -2.9360105985439553       -2.4313136479386226     
  -6.6674382274287414       -2.9360105985439553       -2.4313136479386235     
  -6.6674382274287414      -0.49039069973363369      -0.42548502546286943     
  -6.6574250169473492       -14.722989017844272       -11.732853765038627     
  -6.6574250169473492       -2.9356220032939477       -2.4310803877612268     
  -6.6574250169473492       -2.9356220032939477       -2.4310803877612264     
  -6.6574250169473492      -0.49034140195444326      -0.42545499314117674     
  -6.6474118064659580       -14.720289947784469       -11.731299779769113     
  -6.6474118064659580       -2.9352295259471539       -2.4308447744951334     
  -6.6474118064659580       -2.9352295259471544       -2.4308447744951329     
  -6.6474118064659580      -0.49029161135317323      -0.42542466053016320     
  -6.6373985959845667       -14.717563936157466       -11.729730080703817     
  -6.6373985959845667       -2.9348331282875164       -2.4306067846215211     
  -6.6373985959845667       -2.9348331282875164       -2.4306067846215207     
  -6.6373985959845667      -0.49024132306846030      -0.42539402463912712     
  -6.6273853855031746       -14.714810718713077       -11.728144510672760     
  -6.6273853855031746       -2.9344327717378098       -2.4303663943945137     
  -6.6273853855031746       -2.9344327717378089       -2.4303663943945120     
  -6.6273853855031746      -0.49019053219272229      -0.42536308244784315     
  -6.6173721750217833       -14.712030028735876       -11.726542911000397     
  -6.6173721750217833       -2.9340284173566724       -2.4301235798392127     
  -6.6173721750217833       -2.9340284173566724       -2.4301235798392118     
  -6.6173721750217833      -0.49013923377176960      -0.42533183090623122     
  -6.6073589645403921       -14.709221597025197       -11.724925121494094     
  -6.6073589645403921       -2.9336200258355940       -2.4298783167497202     
  -6.6073589645403921       -2.9336200258355936       -2.4298783167497193     
  -6.6073589645403921      -0.49008742280440176      -0.42530026693410283     
  -6.5973457540590008       -14.706385151875624       -11.723290980431036     
  -6.5973457540590008       -2.9332075574957144       -2.4296305806871903     
  -6.5973457540590008       -2.9332075574957144       -2.4296305806871916     
  -6.5973457540590008      -0.49003509424200520      -0.42526838742086953     
  -6.5873325435776087       -14.703520419056307       -11.721640324545463     
  -6.5873325435776087       -2.9327909722847778       -2.4293803469778035     
  -6.5873325435776087       -2.9327909722847778       -2.4293803469778039     
  -6.5873325435776087      -0.48998224298815829      -0.42523618922524564     
  -6.5773193330962174       -14.700627121791369       -11.719972989016693     
  -6.5773193330962174       -2.9323702297741314       -2.4291275907107299     
  -6.5773193330962174       -2.9323702297741314       -2.4291275907107299     
  -6.5773193330962174      -0.48992886389821233      -0.42520366917495256     
  -6.5673061226148262       -14.697704980739305       -11.718288807455371     
  -6.5673061226148262       -2.9319452891554318       -2.4288722867361834     
  -6.5673061226148262       -2.9319452891554318       -2.4288722867361821     
  -6.5673061226148262      -0.48987495177889051      -0.42517082406643258     
  -6.5572929121334349       -14.694753713973112       -11.716587611891512     
  -6.5572929121334349       -2.9315161092375890       -2.4286144096632181     
  -6.5572929121334349       -2.9315161092375890       -2.4286144096632181     
  -6.5572929121334349      -0.48982050138787497      -0.42513765066454101     
  -6.5472797016520428       -14.691773036959367       -11.714869232761250     
  -6.5472797016520428       -2.9310826484436423       -2.4283539338578821     
  -6.5472797016520428       -2.9310826484436423       -2.4283539338578821     
  -6.5472797016520428      -0.48976550743338576      -0.42510414570225752     
  -6.5372664911706515       -14.688762662538245       -11.713133498894077     
  -6.5372664911706515       -2.9306448648074599       -2.4280908334410189     
  -6.5372664911706515       -2.9306448648074599       -2.4280908334410181     
  -6.5372664911706515      -0.48970996457378263      -0.42507030588036404     
  -6.5272532806892603       -14.685722300902714       -11.711380237499633     
  -6.5272532806892603       -2.9302027159706303       -2.4278250822862346     
  -6.5272532806892603       -2.9302027159706308       -2.4278250822862342     
  -6.5272532806892603      -0.48965386741712430      -0.42503612786716888     
  -6.5172400702078690       -14.682651659577900       -11.709609274154921     
  -6.5172400702078690       -2.9297561591792816       -2.4275566540178284     
  -6.5172400702078690       -2.9297561591792816       -2.4275566540178311     
  -6.5172400702078690      -0.48959721052076255      -0.42500160829817080     
  -6.5072268597264769       -14.679550443400490       -11.707820432791012     
  -6.5072268597264769       -2.9293051512807460       -2.4272855220086313     
  -6.5072268597264769       -2.9293051512807460       -2.4272855220086309     
  -6.5072268597264769      -0.48953998839091101      -0.42496674377576077     
  -6.4972136492450856       -14.676418354497940       -11.706013535680171     
  -6.4972136492450856       -2.9288496487203703       -2.4270116593780648     
  -6.4972136492450856       -2.9288496487203699       -2.4270116593780635     
  -6.4972136492450856      -0.48948219548222072      -0.42493153086891439     
  -6.4872004387636943       -14.673255092267439       -11.704188403422364     
  -6.4872004387636943       -2.9283896075382918       -2.4267350389897007     
  -6.4872004387636943       -2.9283896075382914       -2.4267350389897007     
  -6.4872004387636943      -0.48942382619735941      -0.42489596611287234     
  -6.4771872282823022       -14.670060353355145       -11.702344854932196     
  -6.4771872282823022       -2.9279249833660748       -2.4264556334494674     
  -6.4771872282823022       -2.9279249833660752       -2.4264556334494687     
  -6.4771872282823022      -0.48936487488656405      -0.42486004600882143     
  -6.4671740178009109       -14.666833831634937       -11.700482707425584     
  -6.4671740178009109       -2.9274557314234815       -2.4261734151033827     
  -6.4671740178009109       -2.9274557314234815       -2.4261734151033818     
  -6.4671740178009109      -0.48930533584721958      -0.42482376702357916     
  -6.4571608073195197       -14.663575218187802       -11.698601776406145     
  -6.4571608073195197       -2.9269818065151068       -2.4258883560352968     
  -6.4571608073195197       -2.9269818065151072       -2.4258883560352968     
  -6.4571608073195197      -0.48924520332342536      -0.42478712558926573     
  -6.4471475968381284       -14.660284201279964       -11.696701875652030     
  -6.4471475968381284       -2.9265031630271414       -2.4256004280648238     
  -6.4471475968381284       -2.9265031630271410       -2.4256004280648238     
  -6.4471475968381284      -0.48918447150554695      -0.42475011810299335     
  -6.4371343863567363       -14.656960466342284       -11.694782817202620     
  -6.4371343863567363       -2.9260197549238849       -2.4253096027451888     
  -6.4371343863567363       -2.9260197549238858       -2.4253096027451897     
  -6.4371343863567363      -0.48912313452977862      -0.42471274092652056     
  -6.4271211758753450       -14.653603695948597       -11.692844411344394     
  -6.4271211758753450       -2.9255315357445433       -2.4250158513609166     
  -6.4271211758753450       -2.9255315357445419       -2.4250158513609148     
  -6.4271211758753450      -0.48906118647771119      -0.42467499038593665     
