0.01	2.9113283306759073E-7 +1.5819829262084E-9	0.0012091978298982482 +1.5820802445681318E-9
0.02	 -1.6940714010194858E-7 +9.188778199271295E-10	 -0.0005558017555497625 +9.191039460959598E-10
0.03	 -7.352244640262344E-9 -1.5689729951730594E-9	 -0.00012570494598346864 -1.5698418712606544E-9
0.04	9.75637940806943E-8 +3.8335613829577806E-10	 -0.00017795886627688424 +3.837336373010701E-10
0.05	3.224192665937961E-7 -3.2290924607176357E-9	0.0006990241560913546 -3.2340622067133575E-9
0.06	7.545560554978726E-7 +1.8064510159086752E-9	 -1.5637954767818748E-6 +1.810455895533805E-9
0.07	1.3626163708808975E-6 +1.66536004762738E-9	0.00015736255085340854 +1.6703873947916602E-9
0.08	1.671146250714628E-6 +1.4667935513852708E-9	 -0.00028109521246346114 +1.4725796300815882E-9
0.09	7.080541759360467E-6 -1.968669690687052E-52	 -0.000024984211735188552 +9.842368274525736E-65
0.1	6.861386842792348E-6 -2.430513125803275E-52	0.00002017746111783304 +1.2151071982781377E-64
0.11	8.206427762784355E-6 -2.9409967078561517E-52	0.000027193503847734566 +1.4702797081054106E-64
0.12	0.00001247227973048363 -3.500127934721404E-52	 -0.000059899937320374695 +1.7497543703502135E-64
0.13	0.00001578012448901602 -4.1079150104370585E-52	0.000030863387598435145 +2.053531166565793E-64
0.14	0.000021819201058995664 -4.764366843055537E-52	 -0.000018361850960799427 +2.3816101151989017E-64
0.15	0.00002700812152793501 -5.469493042314238E-52	0.000022279271285520332 +2.7339911961258097E-64
0.16	0.00003543226212712027 -6.223303917126122E-52	0.00004938147889611678 +3.110674426116292E-64
0.17	0.000045489533539571984 -7.025810472891526E-52	0.00005970491013769148 +3.511659801816394E-64
0.18	0.00005720843794973815 -7.877024408632909E-52	0.00007972835939014017 +3.9369473265800707E-64
0.19	0.00007124601458643711 -8.776958113954008E-52	0.000058648487494236986 +4.386536997053366E-64
0.2	0.00008800378196206616 -9.725624665825113E-52	0.00006888762799109018 +4.8604288031744165E-64
0.21	0.00010662019491871045 -1.0723037825196266E-51	0.00010699930602118843 +5.35862274494322E-64
0.22	0.0001283110762665695 -1.176921203344073E-51	0.00010230293018291073 +5.881118849191419E-64
0.23	0.0001533515525130303 -1.2864162408629616E-51	0.00014273932865615244 +6.427917082379461E-64
0.24	0.0001824444340930616 +3.788331503114147E-50	0.00017483769222213528 +6.999017474692944E-64
0.25	0.00021456343988238247 +3.74585559525063E-50	0.00020799114918401283 +7.594420002654181E-64
0.26	0.0002509607159795366 +3.7031405119035873E-50	0.0002488026825967945 +8.214124666263172E-64
0.27	0.00029195747820488625 +3.660184401945863E-50	0.00030449232544019314 +8.858131472227825E-64
0.28	0.00033762690393949145 +3.616985411001506E-50	0.00034809235159766807 +9.526440447379786E-64
0.29	0.0003889066568566098 +9.522147768448221E-50	0.0004557675017801338 +1.021905156488741E-63
0.3	0.00044506317075211475 +9.524985058055184E-50	0.0004209556591397948 +1.093596479791906E-63
0.31	0.0005076652205673327 +9.527916389399386E-50	0.0005291658705164924 +1.1677180200138012E-63
0.32	0.0005766016927919036 +9.530941552340071E-50	0.0005858546450962489 +1.244269773129681E-63
0.33	0.0006524605594101466 +9.534060330429454E-50	0.0006871735221796758 +1.323251740481127E-63
0.34	0.0007352384063005324 +9.53727250096703E-50	0.0007255870420271582 +1.4046639240805127E-63
0.35	0.0008258405236129344 +9.540577835055104E-50	0.0007930891663647799 +1.4885063212446737E-63
0.36	0.0009245884110132212 +9.54397609765572E-50	0.0009083117480307228 +1.5747789306320283E-63
0.37	0.0010319433730448626 +9.547467047648834E-50	0.0010436028403283352 +1.6634817555965308E-63
0.38	0.0011483598939410857 +9.551050437892077E-50	0.0011361081985807298 +1.7546147947966003E-63
0.39	0.0012745129035846713 +9.554726015281317E-50	0.0012537805391172308 +1.8481780502446092E-63
0.4	0.0014106919367380727 +9.558493520812786E-50	0.0014005449172295222 +1.9441715192573933E-63
0.41	0.0015575267267085682 +9.562352689646372E-50	0.0015454997890479397 +2.042595201834953E-63
0.42	0.0017155913105784536 +9.566303251169887E-50	0.0016994528903658782 +2.14344909931887E-63
0.43	0.0018855197135468204 +9.570344929064714E-50	0.0018803758412346907 +2.2467332117091445E-63
0.44	0.0020677921778631913 +9.574477441372277E-50	0.0020524194745782415 +2.3524475396765675E-63
0.45	0.0022629488874243904 +9.578700500561846E-50	0.002223927353654702 +2.4605920798671835E-63
0.46	0.0024717099756435975 +9.583013813599165E-50	0.002447646605915039 +2.571166834293366E-63
0.47	0.0026947162239297187 +9.587417082016239E-50	0.0026569808434302373 +2.684171804296698E-63
0.48	0.0029323391898043592 +9.591910001981925E-50	0.002892340403068121 +2.7996069885355956E-63
0.49	0.0031855912763631977 +9.596492264373526E-50	0.0031338308343509666 +2.917472388351642E-63
0.5	0.0034548493897519675 +9.601163554849326E-50	0.0033957341794685243 +3.03776799972009E-63
0.51	0.003741012075855215 +9.605923553921885E-50	0.003682023752594011 +3.1604938280072695E-63
0.52	0.0040447237191630035 +9.610771937032208E-50	0.003970158905523838 +3.285649867846851E-63
0.53	0.004366565396920321 +9.615708374624698E-50	0.004286722418289333 +3.4132361232635804E-63
0.54	0.004707358804698932 +9.620732532222796E-50	0.004623643732637001 +3.5432525969406227E-63
0.55	0.0050678448129417575 +9.6258440705055E-50	0.00496945617683027 +3.6756992808284853E-63
0.56	0.0054488022754689515 +9.631042645384325E-50	0.005342532086397492 +3.8105761789519144E-63
0.57	0.005850962097155245 +9.63632790808113E-50	0.005731273926442184 +3.947883292652492E-63
0.58	0.006275120007260241 +9.641699505206369E-50	0.006142592987181935 +4.087620617905472E-63
0.59	0.006722090303911074 +9.647157078838059E-50	0.006574990267383614 +4.229788165443511E-63
0.6	0.007192711995619068 +9.65270026660124E-50	0.007028499520130379 +4.374385920509206E-63
0.61	0.007687821579160135 +9.65832870174784E-50	0.007503462911265151 +4.5214138911520486E-63
0.62	0.008208211413909688 +9.664042013237168E-50	0.008010575302317116 +4.6708720746888765E-63
0.63	0.008754821662643474 +9.669839825816687E-50	0.008537835360308926 +4.822760473802853E-63
0.64	0.00932852258851087 +9.675721760103319E-50	0.009086520581660209 +4.977079091177142E-63
0.65	0.009930189380240874 +9.681687432664984E-50	0.009664473720106427 +5.133827918762251E-63
0.66	0.0105608294957812 +9.687736456102589E-50	0.010271966151915673 +5.293006960582927E-63
0.67	0.011221255070586899 +9.693868439132167E-50	0.010901047571866019 +5.454616220663914E-63
0.68	0.011912514069760188 +9.700082986667399E-50	0.011563488351585932 +5.618655692297305E-63
0.69	0.012635553270544934 +9.706379699902351E-50	0.012259358096683938 +5.78512538353259E-63
0.7	0.01339135210413697 +9.712758176394263E-50	0.012978539222378533 +5.954025283637113E-63
0.71	0.014180936675590719 +9.719218010146707E-50	0.01373220377773889 +6.125355393952456E-63
0.72	0.015005314206282639 +9.725758791692657E-50	0.01452112797492991 +6.299115726552859E-63
0.73	0.015865545963725514 +9.73238010817784E-50	0.015333490805496104 +6.475306268022499E-63
0.74	0.016762700995595604 +9.73908154344405E-50	0.016189042271937144 +6.653927030435616E-63
0.75	0.017697819391441553 +9.74586267811242E-50	0.01707050210662765 +6.834977997693226E-63
0.76	0.018672065679556614 +9.752723089666877E-50	0.01799396988783049 +7.018459192602222E-63
0.77	0.01968653983012637 +9.759662352537426E-50	0.018954235553037633 +7.204370589672545E-63
0.78	0.020742331711780346 +9.766680038183358E-50	0.019949369722837673 +7.3927122036616E-63
0.79	0.021840679157717372 +9.773775715176469E-50	0.020984985230328403 +7.58348403725255E-63
0.8	0.022982678480376932 +9.780948949284082E-50	0.022061154352049545 +7.776686079712738E-63
0.81	0.024169634534267195 +9.788199303551919E-50	0.023174088208938418 +7.972318337750074E-63
0.82	0.025402661121096005 +9.79552633838681E-50	0.024330770544507996 +8.170380810022976E-63
0.83	0.0266830589803917 +9.802929611639184E-50	0.025531783378483993 +8.370873497873026E-63
0.84	0.028012057450718397 +9.81040867868534E-50	0.026771052206933526 +8.573796405324972E-63
0.85	0.02939097004085056 +9.817963092509411E-50	0.028060270651834612 +8.779149518962991E-63
0.86	0.03082111942546343 +9.825592403785115E-50	0.029394719135017 +8.986932850861324E-63
0.87	0.03230373475542363 +9.833296160957085E-50	0.030772315547898818 +9.197146396995223E-63
0.88	0.03384027705431191 +9.841073910321973E-50	0.032200539973029275 +9.409790160047851E-63
0.89	0.03543203895058182 +9.848925196109076E-50	0.03367429900735096 +9.624864127944972E-63
