0.63	 -5.108526242683755E-7 +6.575124303184398E-10	0.004261525685572459 +6.575211499019207E-10
0.64	1.1737523022003625E-6 -2.912748556013226E-9	 -0.003871596280114781 -2.912788419355555E-9
0.65	7.70479068726807E-7 +1.1354019504981851E-10	0.00409422368714887 +1.1354179787888082E-10
0.66	7.963718402421633E-7 +2.073295224056897E-9	0.00009008280420314602 +2.0733253999388814E-9
0.67	 -1.253665795241398E-6 -1.868740776634046E-9	0.0025176340511439705 -1.8687688057705277E-9
0.68	 -1.948198145227151E-6 +1.103952653802421E-9	 -0.0032031179942559143 +1.103969709890178E-9
0.69	 -9.996423007881579E-8 +3.2745875250865474E-10	0.0023260025788850404 +3.2746396164868965E-10
0.7	 -1.70263537524062E-6 -1.0548937882144444E-9	0.0029760529873436147 -1.0549110591619405E-9
0.71	1.2999977475079437E-6 +2.1698680956402642E-9	0.002061392366225913 +2.1699046434607356E-9
0.72	 -8.773030110112947E-7 +2.068804016640005E-10	0.006246234441172655 +2.068839850690271E-10
0.73	1.6773600411515535E-7 -4.187504080482012E-10	0.004415838201217176 -4.187578641636454E-10
0.74	 -3.8529894178888447E-7 +1.3884448253997554E-10	0.0008646976340929558 +1.3884702295008625E-10
0.75	 -1.2966046212012668E-6 -2.6145064791257453E-9	 -0.005314233217451605 -2.614555617877952E-9
0.76	 -7.26314874976163E-7 -1.4907526213918206E-9	 -0.00006382411664076328 -1.4907813917156866E-9
0.77	1.866689653221935E-7 +2.5678753394893255E-9	 -0.00471271890123043 +2.5679262101622313E-9
0.78	 -1.1465315210485912E-6 -4.329945936790285E-9	0.0016641249654467342 -4.3300339573016215E-9
0.79	1.307214874288918E-6 -1.3949675335047783E-9	 -0.0036330324758898345 -1.3949966226261966E-9
0.8	1.7818800407204197E-7 +4.2903876678212426E-10	 -0.004254883065780956 +4.290479414203222E-10
0.81	4.431973113443948E-7 -9.051317825759929E-10	 -0.0024944330970108103 -9.051516249854234E-10
0.82	 -8.813528103878019E-7 -2.1435035138834922E-9	 -0.00208583050446607 -2.143551671454855E-9
0.83	 -2.8795548385258167E-7 -4.806844503541247E-10	0.003026869858300811 -4.806955147842424E-10
0.84	6.822793173560731E-7 +6.787610419658314E-10	 -0.0006463281221105834 +6.787770444863599E-10
0.85	 -4.528114098329078E-7 -4.868079331111359E-10	 -0.001984573247179776 -4.868196850232296E-10
0.86	6.222124408463127E-7 +2.3298694967509664E-10	0.0033404466439921833 +2.3299270727732655E-10
0.87	 -1.9086749813578972E-7 -1.8868497433032176E-9	 -0.0007023989505512418 -1.886897462058601E-9
0.88	 -6.894569558560895E-7 +1.8081386476293585E-10	0.0016846587863197041 +1.8081854330443087E-10
0.89	 -5.287187666117124E-7 +1.5676963234475586E-10	0.002363568773316897 +1.5677378145996308E-10
0.9	 -3.7911581890276226E-7 +2.0246163726142855E-9	0.0034935685658181396 +2.024671167677729E-9
0.91	6.518187429146901E-7 +1.123763456539739E-10	 -0.000712780614846422 +1.1237945501744303E-10
0.92	8.556121881779458E-7 +2.4518770300372635E-9	0.0007886237830645212 +2.4519463707457142E-9
0.93	7.042580773696937E-7 +2.357125970271232E-9	 -0.005704645060478486 +2.357194088407801E-9
0.94	4.097079816481844E-7 +5.40051619470015E-11	0.00029268517864609205 +5.400675637600064E-11
0.95	 -9.438348663942869E-7 +3.649847866041065E-11	 -0.0009081251068260421 +3.6499579277659625E-11
0.96	4.2294398962507396E-7 -1.5379547429181233E-9	 -0.0026491866154535262 -1.5380021016977017E-9
0.97	6.260786391378672E-7 +4.094004107219283E-12	 -0.00011909402220179866 +4.094132815462635E-12
0.98	 -2.662774976316642E-7 +1.4534892755322083E-9	 -0.0003466693896385735 +1.4535359177019363E-9
0.99	 -6.833150539225446E-8 +1.3953173536447572E-9	 -0.003574860798938449 +1.3953630475513563E-9
1.	9.334062122400575E-8 -1.4169429607975475E-9	0.002035676537527959 -1.4169903050667488E-9
1.01	5.903555546638017E-7 -4.974479750332333E-10	 -0.002515661348279831 -4.974649303383684E-10
1.02	1.307136152996059E-6 +3.691609777191057E-10	 -0.0009065212222281018 +3.691738108160015E-10
1.03	8.490239527721617E-7 -9.162597044220669E-10	 -0.000709761004617138 -9.162921838617121E-10
1.04	 -9.704405717532911E-7 -1.7201371570211803E-9	0.0020581393830893914 -1.7201993219437576E-9
1.05	 -8.666252195207898E-7 -1.6844123528797918E-9	0.000944128436627891 -1.6844744030259442E-9
1.06	 -4.5108352937690883E-7 -1.64990116608123E-9	0.001536837084184181 -1.6499631081357342E-9
1.07	 -5.069307983755303E-7 -1.2415248161750956E-9	0.0005562554390960654 -1.2415723102093098E-9
1.08	 -4.975221509505866E-7 -3.772529286808166E-9	 -0.0014775757224754216 -3.7726763135683705E-9
1.09	 -4.080013890525488E-7 +5.754202982467156E-10	0.0003659661356439132 +5.754431413228718E-10
1.1	4.780246477501485E-7 +3.309421440422771E-9	 -8.09356330933042E-6 +3.3095552397776276E-9
1.11	 -3.116582758122132E-8 -1.4937623701616437E-9	 -0.0027707878389970084 -1.4938238657846402E-9
1.12	2.883107920634184E-7 +2.458583655223333E-9	0.0008491810164733343 +2.4586867028349664E-9
1.13	8.236622235286901E-8 -8.013196235070451E-10	0.002011121378063552 -8.013538119815977E-10
1.14	 -5.088964269572426E-7 +4.4897170332445576E-10	 -0.0023430096720276155 +4.4899119934150115E-10
1.15	3.142577990426313E-8 +1.634861061464172E-9	0.0012066115187236745 +1.6349333041560183E-9
1.16	2.8015857841031294E-7 +9.936608210449479E-10	 -0.0005908573832626913 +9.937054967794741E-10
1.17	5.296896511531991E-8 +2.105352775758728E-9	 -0.0025130919965161208 +2.1054490731066333E-9
1.18	4.75594104214165E-7 -7.541563178177689E-10	 -0.00043698219095726165 -7.541914045792486E-10
1.19	6.80253804232591E-7 +3.0713810358425194E-9	 -0.0006587502929330976 +3.071526362635379E-9
1.2	 -6.654335985937602E-7 -4.99072425405334E-9	 -0.0010539097465511902 -4.99096438288553E-9
1.21	1.558541363785345E-7 -2.09823523158621E-10	0.000030164946745496003 -2.0983378778939648E-10
1.22	 -6.907650155577963E-7 -1.7323407235184495E-9	0.0014273500031812866 -1.7324268767493667E-9
1.23	 -9.240899401077142E-7 -2.1857230186505202E-10	 -0.000762993865393995 -2.1858335089420534E-10
1.24	 -4.4882628774050517E-7 +2.1869694899886428E-9	0.0007948424014435423 +2.1870818482588436E-9
