31.5	0.1077606608 + 0.8851524757 I
31.55	0.1083080107 + 0.8881974835 I
31.6	0.1088568787 + 0.891248672 I
31.65	0.1094072647 + 0.894306046 I
31.7	0.109959169 + 0.8973696104 I
31.75	0.1105125916 + 0.90043937 I
31.8	0.1110675327 + 0.9035153297 I
31.85	0.1116239924 + 0.9065974946 I
31.9	0.1121819707 + 0.9096858693 I
31.95	0.1127414678 + 0.9127804589 I
32.	0.1133024838 + 0.9158812682 I
32.05	0.1138650186 + 0.9189883021 I
32.1	0.1144290724 + 0.9221015656 I
32.15	0.1149946452 + 0.9252210634 I
32.2	0.1155617371 + 0.9283468005 I
32.25	0.1161303481 + 0.9314787817 I
32.3	0.1167004782 + 0.9346170121 I
32.35	0.1172721275 + 0.9377614964 I
32.4	0.1178452959 + 0.9409122395 I
32.45	0.1184199835 + 0.9440692465 I
32.5	0.1189961903 + 0.947232522 I
32.55	0.1195739162 + 0.9504020711 I
32.6	0.1201531612 + 0.9535778987 I
32.65	0.1207339253 + 0.9567600095 I
32.7	0.1213162085 + 0.9599484086 I
32.75	0.1219000107 + 0.9631431009 I
32.8	0.1224853318 + 0.9663440911 I
32.85	0.1230721718 + 0.9695513843 I
32.9	0.1236605306 + 0.9727649852 I
32.95	0.1242504082 + 0.9759848989 I
33.	0.1248418044 + 0.9792111302 I
33.05	0.1254347192 + 0.982443684 I
33.1	0.1260291524 + 0.9856825651 I
33.15	0.126625104 + 0.9889277786 I
33.2	0.1272225737 + 0.9921793293 I
33.25	0.1278215616 + 0.9954372221 I
33.3	0.1284220673 + 0.9987014619 I
33.35	0.1290240909 + 1.001972054 I
33.4	0.1296276321 + 1.005249002 I
33.45	0.1302326908 + 1.008532312 I
33.5	0.1308392668 + 1.011821989 I
33.55	0.1314473599 + 1.015118037 I
33.6	0.1320570603 + 1.018420462 I
33.65	0.1326680961 + 1.021729268 I
33.7	0.13328074 + 1.02504446 I
33.75	0.1338948997 + 1.028366043 I
33.8	0.1345105754 + 1.031694022 I
33.85	0.135127767 + 1.035028403 I
33.9	0.1357464742 + 1.038369189 I
33.95	0.1363666968 + 1.041716385 I
34.	0.1369884345 + 1.045069998 I
34.05	0.1376116871 + 1.04843003 I
34.1	0.1382364542 + 1.051796489 I
34.15	0.1388627357 + 1.055169377 I
34.2	0.1394905312 + 1.058548701 I
34.25	0.1401198404 + 1.061934465 I
34.3	0.140750663 + 1.065326674 I
34.35	0.1413829988 + 1.068725333 I
34.4	0.1420168473 + 1.072130446 I
34.45	0.1426522083 + 1.07554202 I
34.5	0.1432890813 + 1.078960058 I
34.55	0.1439274661 + 1.082384566 I
34.6	0.1445673624 + 1.085815548 I
34.65	0.1452087697 + 1.089253009 I
34.7	0.1458516877 + 1.092696955 I
34.75	0.146496116 + 1.09614739 I
34.8	0.1471420542 + 1.099604319 I
34.85	0.1477895018 + 1.103067747 I
34.9	0.1484384587 + 1.106537679 I
34.95	0.1490889242 + 1.11001412 I
35.	0.1497408979 + 1.113497074 I
35.05	0.1503943795 + 1.116986548 I
35.1	0.1510493685 + 1.120482544 I
35.15	0.1517058644 + 1.123985069 I
35.2	0.1523638669 + 1.127494128 I
35.25	0.1530233754 + 1.131009725 I
35.3	0.1536843894 + 1.134531864 I
35.35	0.1543469085 + 1.138060552 I
35.4	0.1550109323 + 1.141595793 I
35.45	0.1556764601 + 1.145137592 I
35.5	0.1563434915 + 1.148685954 I
35.55	0.1570120261 + 1.152240883 I
35.6	0.1576820632 + 1.155802385 I
35.65	0.1583536022 + 1.159370465 I
35.7	0.1590266428 + 1.162945127 I
35.75	0.1597011843 + 1.166526376 I
35.8	0.1603772931 + 1.170114218 I
35.85	0.1610548352 + 1.173708657 I
35.9	0.1617338765 + 1.177309698 I
35.95	0.1624144164 + 1.180917345 I
36.	0.1630964545 + 1.184531605 I
36.05	0.16377999 + 1.188152482 I
36.1	0.1644650224 + 1.19177998 I
36.15	0.1651515511 + 1.195414105 I
36.2	0.1658395755 + 1.199054862 I
36.25	0.1665290948 + 1.202702255 I
36.3	0.1672201086 + 1.206356289 I
36.35	0.1679126161 + 1.21001697 I
36.4	0.1686066166 + 1.213684302 I
36.45	0.1693021097 + 1.21735829 I
36.5	0.1699990944 + 1.221038939 I
36.55	0.1706975702 + 1.224726254 I
36.6	0.1713975364 + 1.22842024 I
36.65	0.1720989923 + 1.232120902 I
36.7	0.1728019372 + 1.235828245 I
36.75	0.1735063704 + 1.239542273 I
36.8	0.1742122911 + 1.243262991 I
36.85	0.1749196987 + 1.246990405 I
36.9	0.1756285923 + 1.25072452 I
36.95	0.1763389712 + 1.254465339 I
37.	0.1770508348 + 1.258212869 I
37.05	0.1777641821 + 1.261967114 I
37.1	0.1784790126 + 1.265728079 I
37.15	0.1791953253 + 1.269495769 I
37.2	0.1799131195 + 1.273270188 I
37.25	0.1806323944 + 1.277051343 I
37.3	0.1813531492 + 1.280839237 I
37.35	0.1820753831 + 1.284633875 I
37.4	0.1827990952 + 1.288435264 I
37.45	0.1835242847 + 1.292243406 I
37.5	0.1842509509 + 1.296058308 I
37.55	0.1849790928 + 1.299879975 I
37.6	0.1857087096 + 1.30370841 I
37.65	0.1864398004 + 1.307543619 I
37.7	0.1871723644 + 1.311385608 I
37.75	0.1879064007 + 1.31523438 I
37.8	0.1886419083 + 1.319089942 I
37.85	0.1893788865 + 1.322952297 I
37.9	0.1901173343 + 1.32682145 I
37.95	0.1908572507 + 1.330697408 I
38.	0.191598635 + 1.334580173 I
38.05	0.1923414861 + 1.338469753 I
38.1	0.1930858032 + 1.34236615 I
38.15	0.1938315851 + 1.346269371 I
38.2	0.194578831 + 1.35017942 I
38.25	0.1953275401 + 1.354096302 I
38.3	0.1960777111 + 1.358020022 I
38.35	0.1968293434 + 1.361950585 I
38.4	0.1975824357 + 1.365887996 I
38.45	0.1983369871 + 1.36983226 I
38.5	0.1990929967 + 1.373783382 I
38.55	0.1998504634 + 1.377741366 I
38.6	0.2006093861 + 1.381706217 I
38.65	0.201369764 + 1.385677941 I
38.7	0.2021315958 + 1.389656543 I
38.75	0.2028948806 + 1.393642026 I
38.8	0.2036596174 + 1.397634397 I
38.85	0.2044258051 + 1.40163366 I
38.9	0.2051934425 + 1.40563982 I
38.95	0.2059625287 + 1.409652882 I
39.	0.2067330625 + 1.413672851 I
39.05	0.2075050428 + 1.417699732 I
39.1	0.2082784687 + 1.421733529 I
39.15	0.2090533388 + 1.425774249 I
39.2	0.2098296522 + 1.429821894 I
39.25	0.2106074076 + 1.433876471 I
39.3	0.2113866041 + 1.437937985 I
39.35	0.2121672404 + 1.44200644 I
39.4	0.2129493152 + 1.446081841 I
39.45	0.2137328276 + 1.450164194 I
39.5	0.2145177763 + 1.454253502 I
39.55	0.2153041601 + 1.458349771 I
39.6	0.216091978 + 1.462453007 I
39.65	0.2168812287 + 1.466563213 I
39.7	0.217671911 + 1.470680395 I
39.75	0.2184640235 + 1.474804558 I
39.8	0.2192575653 + 1.478935706 I
39.85	0.2200525349 + 1.483073845 I
39.9	0.2208489313 + 1.48721898 I
39.95	0.2216467531 + 1.491371115 I
40.	0.2224459991 + 1.495530255 I
40.05	0.223246668 + 1.499696405 I
40.1	0.2240487587 + 1.50386957 I
40.15	0.2248522697 + 1.508049756 I
40.2	0.2256571999 + 1.512236967 I
40.25	0.2264635479 + 1.516431207 I
40.3	0.2272713123 + 1.520632482 I
40.35	0.2280804922 + 1.524840798 I
40.4	0.2288910855 + 1.529056157 I
40.45	0.2297030918 + 1.533278567 I
40.5	0.2305165092 + 1.537508031 I
40.55	0.2313313365 + 1.541744554 I
40.6	0.2321475724 + 1.545988142 I
40.65	0.2329652153 + 1.550238799 I
40.7	0.2337842642 + 1.55449653 I
40.75	0.2346047175 + 1.558761341 I
40.8	0.2354265737 + 1.563033235 I
40.85	0.2362498319 + 1.567312219 I
40.9	0.2370744902 + 1.571598296 I
40.95	0.2379005474 + 1.575891473 I
41.	0.2387280019 + 1.580191753 I
41.05	0.2395568526 + 1.584499141 I
41.1	0.2403870977 + 1.588813644 I
41.15	0.2412187361 + 1.593135265 I
41.2	0.2420517662 + 1.597464009 I
41.25	0.2428861865 + 1.601799882 I
41.3	0.2437219955 + 1.606142888 I
41.35	0.2445591919 + 1.610493032 I
41.4	0.2453977741 + 1.614850319 I
41.45	0.2462377406 + 1.619214755 I
41.5	0.24707909 + 1.623586343 I
41.55	0.2479218207 + 1.62796509 I
41.6	0.2487659312 + 1.632350999 I
41.65	0.2496114197 + 1.636744076 I
41.7	0.2504582854 + 1.641144326 I
41.75	0.2513065261 + 1.645551753 I
41.8	0.2521561404 + 1.649966363 I
41.85	0.2530071269 + 1.65438816 I
41.9	0.2538594839 + 1.65881715 I
41.95	0.2547132098 + 1.663253337 I
42.	0.2555683032 + 1.667696727 I
42.05	0.2564247622 + 1.672147323 I
42.1	0.2572825856 + 1.676605132 I
42.15	0.2581417715 + 1.681070157 I
42.2	0.2590023185 + 1.685542405 I
42.25	0.2598642246 + 1.690021879 I
42.3	0.2607274886 + 1.694508585 I
42.35	0.2615921086 + 1.699002528 I
42.4	0.262458083 + 1.703503713 I
42.45	0.2633254102 + 1.708012144 I
42.5	0.2641940885 + 1.712527826 I
42.55	0.2650641162 + 1.717050765 I
42.6	0.2659354917 + 1.721580966 I
42.65	0.2668082132 + 1.726118432 I
42.7	0.2676822793 + 1.73066317 I
42.75	0.2685576878 + 1.735215184 I
42.8	0.2694344373 + 1.739774479 I
42.85	0.2703125261 + 1.74434106 I
42.9	0.2711919521 + 1.748914932 I
42.95	0.2720727142 + 1.753496099 I
43.	0.2729548102 + 1.758084567 I
43.05	0.2738382383 + 1.762680341 I
43.1	0.2747229971 + 1.767283426 I
43.15	0.2756090845 + 1.771893826 I
43.2	0.2764964988 + 1.776511547 I
43.25	0.2773852382 + 1.781136592 I
43.3	0.278275301 + 1.785768969 I
43.35	0.2791666853 + 1.79040868 I
43.4	0.2800593894 + 1.795055732 I
43.45	0.2809534114 + 1.799710128 I
43.5	0.2818487494 + 1.804371875 I
43.55	0.2827454015 + 1.809040976 I
43.6	0.2836433662 + 1.813717438 I
43.65	0.2845426413 + 1.818401264 I
43.7	0.2854432252 + 1.823092459 I
43.75	0.2863451158 + 1.82779103 I
43.8	0.2872483112 + 1.83249698 I
43.85	0.2881528098 + 1.837210314 I
43.9	0.2890586094 + 1.841931038 I
43.95	0.2899657084 + 1.846659156 I
44.	0.2908741045 + 1.851394673 I
44.05	0.291783796 + 1.856137595 I
44.1	0.2926947811 + 1.860887925 I
44.15	0.2936070574 + 1.86564567 I
44.2	0.2945206236 + 1.870410834 I
44.25	0.2954354773 + 1.875183421 I
44.3	0.2963516166 + 1.879963437 I
44.35	0.2972690397 + 1.884750887 I
44.4	0.2981877444 + 1.889545776 I
44.45	0.2991077288 + 1.894348108 I
44.5	0.3000289908 + 1.899157889 I
44.55	0.3009515287 + 1.903975123 I
44.6	0.3018753401 + 1.908799815 I
44.65	0.3028004234 + 1.913631971 I
44.7	0.3037267763 + 1.918471595 I
44.75	0.3046543966 + 1.923318692 I
44.8	0.3055832825 + 1.928173267 I
44.85	0.306513432 + 1.933035325 I
44.9	0.307444843 + 1.937904871 I
44.95	0.3083775132 + 1.94278191 I
45.	0.3093114408 + 1.947666446 I
45.05	0.3102466234 + 1.952558485 I
45.1	0.3111830596 + 1.957458032 I
45.15	0.3121207462 + 1.962365091 I
45.2	0.3130596822 + 1.967279668 I
45.25	0.3139998645 + 1.972201767 I
45.3	0.3149412917 + 1.977131394 I
45.35	0.3158839613 + 1.982068552 I
45.4	0.3168278714 + 1.987013248 I
45.45	0.3177730194 + 1.991965486 I
45.5	0.3187194037 + 1.996925271 I
45.55	0.3196670217 + 2.001892608 I
45.6	0.3206158715 + 2.006867502 I
45.65	0.3215659507 + 2.011849957 I
45.7	0.3225172573 + 2.016839979 I
45.75	0.3234697889 + 2.021837573 I
45.8	0.3244235433 + 2.026842744 I
45.85	0.3253785185 + 2.031855496 I
45.9	0.3263347121 + 2.036875834 I
45.95	0.3272921219 + 2.041903764 I
46.	0.3282507455 + 2.046939289 I
46.05	0.3292105809 + 2.051982417 I
46.1	0.3301716258 + 2.05703315 I
46.15	0.3311338778 + 2.062091494 I
46.2	0.3320973346 + 2.067157454 I
46.25	0.333061994 + 2.072231035 I
46.3	0.3340278538 + 2.077312242 I
46.35	0.3349949115 + 2.08240108 I
46.4	0.3359631648 + 2.087497553 I
46.45	0.3369326115 + 2.092601667 I
46.5	0.3379032493 + 2.097713426 I
46.55	0.3388750757 + 2.102832836 I
46.6	0.3398480885 + 2.107959901 I
46.65	0.3408222853 + 2.113094627 I
46.7	0.3417976637 + 2.118237018 I
46.75	0.3427742213 + 2.123387079 I
46.8	0.3437519559 + 2.128544814 I
46.85	0.3447308648 + 2.13371023 I
46.9	0.3457109459 + 2.138883331 I
46.95	0.3466921969 + 2.144064122 I
47.	0.3476746146 + 2.149252607 I
47.05	0.3486581976 + 2.154448792 I
47.1	0.3496429428 + 2.159652682 I
47.15	0.350628848 + 2.164864281 I
47.2	0.3516159108 + 2.170083595 I
47.25	0.3526041288 + 2.175310628 I
47.3	0.3535934991 + 2.180545386 I
47.35	0.3545840198 + 2.185787872 I
47.4	0.3555756879 + 2.191038093 I
47.45	0.3565685016 + 2.196296053 I
47.5	0.3575624577 + 2.201561757 I
47.55	0.3585575541 + 2.20683521 I
47.6	0.3595537881 + 2.212116417 I
47.65	0.3605511572 + 2.217405382 I
47.7	0.3615496589 + 2.222702111 I
47.75	0.3625492908 + 2.228006609 I
47.8	0.36355005 + 2.233318881 I
47.85	0.3645519344 + 2.238638931 I
47.9	0.3655549412 + 2.243966764 I
47.95	0.3665590676 + 2.249302386 I
48.	0.3675643114 + 2.2546458 I
48.05	0.3685706699 + 2.259997014 I
48.1	0.3695781403 + 2.26535603 I
48.15	0.3705867204 + 2.270722854 I
48.2	0.3715964074 + 2.276097491 I
48.25	0.3726071984 + 2.281479946 I
48.3	0.373619091 + 2.286870224 I
48.35	0.3746320827 + 2.29226833 I
48.4	0.3756461706 + 2.297674268 I
48.45	0.3766613521 + 2.303088044 I
48.5	0.3776776248 + 2.308509662 I
48.55	0.3786949857 + 2.313939128 I
48.6	0.3797134322 + 2.319376446 I
48.65	0.3807329615 + 2.324821622 I
48.7	0.3817535715 + 2.330274659 I
48.75	0.3827752589 + 2.335735564 I
48.8	0.3837980211 + 2.341204341 I
48.85	0.3848218553 + 2.346680994 I
48.9	0.385846759 + 2.35216553 I
48.95	0.3868727294 + 2.357657952 I
49.	0.3878997634 + 2.363158267 I
49.05	0.3889278588 + 2.368666477 I
49.1	0.3899570125 + 2.37418259 I
49.15	0.3909872217 + 2.379706609 I
49.2	0.3920184839 + 2.385238539 I
49.25	0.393050796 + 2.390778386 I
49.3	0.3940841554 + 2.396326154 I
49.35	0.3951185592 + 2.401881848 I
49.4	0.3961540046 + 2.407445473 I
49.45	0.3971904889 + 2.413017035 I
49.5	0.3982280091 + 2.418596537 I
49.55	0.3992665622 + 2.424183985 I
49.6	0.4003061459 + 2.429779384 I
49.65	0.4013467568 + 2.435382739 I
49.7	0.4023883924 + 2.440994055 I
49.75	0.4034310495 + 2.446613336 I
49.8	0.4044747256 + 2.452240587 I
49.85	0.4055194174 + 2.457875814 I
49.9	0.4065651221 + 2.463519022 I
49.95	0.4076118373 + 2.469170214 I
50.	0.4086595595 + 2.474829397 I
50.05	0.4097082857 + 2.480496575 I
50.1	0.4107580136 + 2.486171753 I
50.15	0.4118087397 + 2.491854936 I
50.2	0.4128604613 + 2.497546129 I
50.25	0.4139131753 + 2.503245337 I
50.3	0.4149668788 + 2.508952564 I
50.35	0.416021569 + 2.514667816 I
50.4	0.4170772425 + 2.520391098 I
50.45	0.4181338966 + 2.526122414 I
50.5	0.4191915284 + 2.53186177 I
50.55	0.4202501347 + 2.537609169 I
50.6	0.4213097126 + 2.543364619 I
50.65	0.4223702589 + 2.549128122 I
50.7	0.423431771 + 2.554899685 I
50.75	0.424494245 + 2.560679311 I
50.8	0.4255576787 + 2.566467007 I
50.85	0.4266220685 + 2.572262776 I
50.9	0.4276874117 + 2.578066624 I
50.95	0.4287537051 + 2.583878556 I
51.	0.4298209456 + 2.589698577 I
51.05	0.4308891301 + 2.595526691 I
51.1	0.4319582554 + 2.601362903 I
51.15	0.4330283184 + 2.607207219 I
51.2	0.4340993166 + 2.613059644 I
51.25	0.4351712459 + 2.618920181 I
51.3	0.4362441038 + 2.624788837 I
51.35	0.4373178868 + 2.630665616 I
51.4	0.438392592 + 2.636550523 I
51.45	0.4394682163 + 2.642443563 I
51.5	0.4405447562 + 2.64834474 I
51.55	0.4416222088 + 2.654254061 I
51.6	0.4427005709 + 2.660171529 I
51.65	0.4437798391 + 2.66609715 I
51.7	0.4448600105 + 2.672030928 I
51.75	0.4459410814 + 2.677972869 I
51.8	0.4470230491 + 2.683922977 I
51.85	0.4481059102 + 2.689881257 I
51.9	0.4491896614 + 2.695847715 I
51.95	0.4502742997 + 2.701822355 I
52.	0.4513598212 + 2.707805181 I
52.05	0.4524462233 + 2.7137962 I
52.1	0.4535335025 + 2.719795416 I
52.15	0.4546216555 + 2.725802834 I
52.2	0.4557106791 + 2.731818458 I
52.25	0.4568005699 + 2.737842294 I
52.3	0.4578913246 + 2.743874346 I
52.35	0.4589829399 + 2.74991462 I
52.4	0.4600754123 + 2.755963121 I
52.45	0.4611687392 + 2.762019853 I
52.5	0.4622629166 + 2.768084821 I
52.55	0.4633579411 + 2.77415803 I
52.6	0.4644538097 + 2.780239485 I
52.65	0.4655505187 + 2.786329192 I
52.7	0.4666480651 + 2.792427154 I
52.75	0.467746445 + 2.798533377 I
52.8	0.4688456553 + 2.804647866 I
52.85	0.469945693 + 2.810770626 I
52.9	0.4710465543 + 2.816901661 I
52.95	0.4721482357 + 2.823040977 I
53.	0.4732507338 + 2.829188578 I
53.05	0.4743540454 + 2.835344469 I
53.1	0.4754581667 + 2.841508656 I
53.15	0.4765630947 + 2.847681143 I
53.2	0.4776688259 + 2.853861936 I
53.25	0.4787753561 + 2.860051038 I
53.3	0.4798826827 + 2.866248455 I
53.35	0.4809908019 + 2.872454192 I
53.4	0.4820997099 + 2.878668254 I
53.45	0.4832094035 + 2.884890646 I
53.5	0.4843198795 + 2.891121372 I
53.55	0.4854311339 + 2.897360438 I
53.6	0.4865431634 + 2.903607848 I
53.65	0.4876559641 + 2.909863608 I
53.7	0.4887695333 + 2.916127722 I
53.75	0.4898838667 + 2.922400195 I
53.8	0.4909989609 + 2.928681032 I
53.85	0.4921148124 + 2.934970239 I
53.9	0.4932314177 + 2.941267819 I
53.95	0.4943487728 + 2.947573778 I
54.	0.4954668747 + 2.953888122 I
54.05	0.4965857194 + 2.960210853 I
54.1	0.4977053037 + 2.966541979 I
54.15	0.4988256235 + 2.972881503 I
54.2	0.4999466753 + 2.979229431 I
54.25	0.5010684556 + 2.985585766 I
54.3	0.5021909607 + 2.991950516 I
54.35	0.5033141869 + 2.998323683 I
54.4	0.5044381303 + 3.004705274 I
54.45	0.5055627883 + 3.011095293 I
54.5	0.5066881557 + 3.017493744 I
54.55	0.5078142297 + 3.023900634 I
54.6	0.5089410067 + 3.030315966 I
54.65	0.5100684823 + 3.036739746 I
54.7	0.5111966535 + 3.043171979 I
54.75	0.5123255161 + 3.049612669 I
54.8	0.5134550666 + 3.056061822 I
54.85	0.5145853013 + 3.062519443 I
54.9	0.5157162162 + 3.068985535 I
54.95	0.5168478081 + 3.075460105 I
55.	0.5179800726 + 3.081943157 I
55.05	0.5191130061 + 3.088434696 I
55.1	0.520246605 + 3.094934727 I
55.15	0.5213808654 + 3.101443254 I
55.2	0.5225157836 + 3.107960284 I
55.25	0.5236513555 + 3.11448582 I
55.3	0.5247875774 + 3.121019868 I
55.35	0.525924446 + 3.127562433 I
55.4	0.5270619569 + 3.134113519 I
55.45	0.5282001066 + 3.140673131 I
55.5	0.5293388902 + 3.147241275 I
55.55	0.5304783052 + 3.153817955 I
55.6	0.5316183469 + 3.160403176 I
55.65	0.5327590118 + 3.166996943 I
55.7	0.5339002964 + 3.173599261 I
55.75	0.5350421961 + 3.180210135 I
55.8	0.5361847072 + 3.18682957 I
55.85	0.5373278261 + 3.19345757 I
55.9	0.538471548 + 3.200094141 I
55.95	0.5396158696 + 3.206739288 I
56.	0.5407607874 + 3.213393015 I
56.05	0.5419062967 + 3.220055327 I
56.1	0.5430523939 + 3.226726229 I
56.15	0.5441990745 + 3.233405727 I
56.2	0.5453463361 + 3.240093825 I
56.25	0.546494173 + 3.246790528 I
56.3	0.5476425818 + 3.253495841 I
56.35	0.5487915587 + 3.260209768 I
56.4	0.5499410994 + 3.266932316 I
56.45	0.5510911998 + 3.273663488 I
56.5	0.5522418565 + 3.280403289 I
56.55	0.5533930645 + 3.287151725 I
56.6	0.554544821 + 3.293908801 I
56.65	0.555697121 + 3.300674521 I
56.7	0.556849961 + 3.30744889 I
56.75	0.5580033359 + 3.314231913 I
56.8	0.5591572429 + 3.321023595 I
56.85	0.5603116771 + 3.327823941 I
56.9	0.5614666343 + 3.334632956 I
56.95	0.5626221121 + 3.341450645 I
57.	0.5637781038 + 3.348277013 I
57.05	0.5649346075 + 3.355112064 I
57.1	0.566091618 + 3.361955804 I
57.15	0.5672491305 + 3.368808237 I
57.2	0.5684071419 + 3.375669368 I
57.25	0.5695656479 + 3.382539203 I
57.3	0.5707246444 + 3.389417746 I
57.35	0.571884127 + 3.396305002 I
57.4	0.5730440909 + 3.403200976 I
57.45	0.5742045337 + 3.410105673 I
57.5	0.5753654494 + 3.417019097 I
57.55	0.5765268343 + 3.423941255 I
57.6	0.577688685 + 3.43087215 I
57.65	0.5788509961 + 3.437811787 I
57.7	0.5800137642 + 3.444760172 I
57.75	0.5811769846 + 3.45171731 I
57.8	0.582340653 + 3.458683205 I
57.85	0.5835047659 + 3.465657862 I
57.9	0.5846693181 + 3.472641286 I
57.95	0.5858343063 + 3.479633482 I
58.	0.5869997248 + 3.486634455 I
58.05	0.5881655703 + 3.493644209 I
58.1	0.5893318384 + 3.500662751 I
58.15	0.5904985245 + 3.507690084 I
58.2	0.5916656258 + 3.514726214 I
58.25	0.5928331352 + 3.521771145 I
58.3	0.5940010505 + 3.528824883 I
58.35	0.5951693667 + 3.535887432 I
58.4	0.5963380787 + 3.542958797 I
58.45	0.5975071834 + 3.550038983 I
58.5	0.598676676 + 3.557127995 I
58.55	0.5998465517 + 3.564225838 I
58.6	0.6010168068 + 3.571332517 I
58.65	0.6021874359 + 3.578448037 I
58.7	0.6033584361 + 3.585572402 I
58.75	0.6045298015 + 3.592705618 I
58.8	0.6057015284 + 3.59984769 I
58.85	0.6068736122 + 3.606998622 I
58.9	0.6080460486 + 3.614158419 I
58.95	0.6092188333 + 3.621327086 I
59.	0.610391961 + 3.628504628 I
59.05	0.6115654277 + 3.635691051 I
59.1	0.6127392299 + 3.642886358 I
59.15	0.6139133617 + 3.650090555 I
59.2	0.6150878195 + 3.657303647 I
59.25	0.6162625977 + 3.664525639 I
59.3	0.617437693 + 3.671756535 I
59.35	0.6186131006 + 3.678996341 I
59.4	0.619788815 + 3.686245061 I
59.45	0.620964834 + 3.6935027 I
59.5	0.6221411501 + 3.700769263 I
59.55	0.6233177605 + 3.708044756 I
59.6	0.6244946607 + 3.715329182 I
59.65	0.6256718449 + 3.722622548 I
59.7	0.6268493098 + 3.729924857 I
59.75	0.6280270503 + 3.737236115 I
59.8	0.6292050619 + 3.744556326 I
59.85	0.6303833397 + 3.751885497 I
59.9	0.6315618789 + 3.75922363 I
59.95	0.6327406762 + 3.766570732 I
60.	0.6339197256 + 3.773926807 I
60.05	0.6350990223 + 3.78129186 I
60.1	0.6362785633 + 3.788665897 I
60.15	0.6374583424 + 3.796048921 I
60.2	0.6386383552 + 3.803440938 I
60.25	0.6398185974 + 3.810841953 I
60.3	0.6409990635 + 3.818251971 I
60.35	0.6421797503 + 3.825670996 I
60.4	0.6433606522 + 3.833099034 I
60.45	0.6445417648 + 3.840536089 I
60.5	0.6457230816 + 3.847982166 I
60.55	0.6469046004 + 3.855437271 I
60.6	0.6480863147 + 3.862901408 I
60.65	0.6492682206 + 3.870374582 I
60.7	0.6504503144 + 3.877856797 I
60.75	0.6516325887 + 3.88534806 I
60.8	0.6528150407 + 3.892848374 I
60.85	0.6539976651 + 3.900357745 I
60.9	0.6551804567 + 3.907876178 I
60.95	0.6563634111 + 3.915403677 I
61.	0.6575465236 + 3.922940247 I
61.05	0.6587297891 + 3.930485893 I
61.1	0.659913203 + 3.938040621 I
61.15	0.6610967597 + 3.945604435 I
61.2	0.6622804559 + 3.953177339 I
61.25	0.6634642853 + 3.96075934 I
61.3	0.6646482434 + 3.968350441 I
61.35	0.665832326 + 3.975950648 I
61.4	0.6670165274 + 3.983559966 I
61.45	0.6682008433 + 3.991178399 I
61.5	0.669385268 + 3.998805953 I
61.55	0.6705697967 + 4.006442631 I
61.6	0.6717544263 + 4.01408844 I
61.65	0.6729391491 + 4.021743384 I
61.7	0.6741239624 + 4.029407468 I
61.75	0.6753088594 + 4.037080697 I
61.8	0.6764938365 + 4.044763076 I
61.85	0.6776788883 + 4.05245461 I
61.9	0.6788640093 + 4.060155303 I
61.95	0.6800491968 + 4.06786516 I
62.	0.681234442 + 4.075584187 I
62.05	0.682419743 + 4.083312388 I
62.1	0.6836050939 + 4.091049769 I
62.15	0.6847904884 + 4.098796334 I
62.2	0.6859759233 + 4.106552087 I
62.25	0.6871613931 + 4.114317035 I
62.3	0.6883468919 + 4.122091181 I
62.35	0.689532416 + 4.129874531 I
62.4	0.6907179587 + 4.13766709 I
62.45	0.6919035169 + 4.145468862 I
62.5	0.6930890837 + 4.153279853 I
62.55	0.6942746544 + 4.161100067 I
62.6	0.6954602248 + 4.168929509 I
62.65	0.6966457893 + 4.176768184 I
62.7	0.6978313431 + 4.184616098 I
62.75	0.6990168794 + 4.192473254 I
62.8	0.7002023945 + 4.200339658 I
62.85	0.7013878845 + 4.208215315 I
62.9	0.7025733415 + 4.216100229 I
62.95	0.7037587623 + 4.223994406 I
63.	0.7049441403 + 4.231897851 I
63.05	0.7061294715 + 4.239810567 I
63.1	0.7073147505 + 4.247732561 I
63.15	0.7084999715 + 4.255663837 I
63.2	0.709685131 + 4.2636044 I
63.25	0.710870221 + 4.271554255 I
63.3	0.712055238 + 4.279513407 I
63.35	0.7132401775 + 4.287481861 I
63.4	0.714425032 + 4.295459621 I
63.45	0.7156097979 + 4.303446692 I
63.5	0.7167944698 + 4.31144308 I
63.55	0.7179790422 + 4.31944879 I
63.6	0.7191635095 + 4.327463825 I
63.65	0.7203478666 + 4.335488192 I
63.7	0.7215321087 + 4.343521895 I
63.75	0.7227162301 + 4.351564938 I
63.8	0.7239002248 + 4.359617328 I
63.85	0.7250840892 + 4.367679068 I
63.9	0.7262678163 + 4.375750164 I
63.95	0.7274514017 + 4.38383062 I
64.	0.7286348389 + 4.391920441 I
64.05	0.7298181237 + 4.400019633 I
64.1	0.7310012502 + 4.4081282 I
64.15	0.7321842134 + 4.416246147 I
64.2	0.7333670079 + 4.42437348 I
64.25	0.7345496279 + 4.432510202 I
64.3	0.7357320679 + 4.440656318 I
64.35	0.7369143232 + 4.448811835 I
64.4	0.7380963874 + 4.456976756 I
64.45	0.7392782563 + 4.465151086 I
64.5	0.740459923 + 4.473334831 I
64.55	0.7416413831 + 4.481527995 I
64.6	0.7428226305 + 4.489730583 I
64.65	0.7440036606 + 4.497942601 I
64.7	0.7451844667 + 4.506164052 I
64.75	0.7463650446 + 4.514394942 I
64.8	0.7475453878 + 4.522635276 I
64.85	0.7487254909 + 4.530885058 I
64.9	0.7499053499 + 4.539144294 I
